importance,include,id,name,type,tier,bodyPart,target,equipment,reason,gifUrl
3,Y,3212,basic toe touch (male),compound,beginner,upper legs,glutes,body weight,"Basic stretching movement for hamstrings and glutes, useful for flexibility",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3212-BbfB8Gb.gif
3,Y,0128,battling ropes,compound,intermediate,shoulders,delts,rope,"Functional training exercise for shoulders and core, popular in modern fitness",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0128-RJa4tCo.gif
3,Y,3360,bear crawl,compound,beginner,cardio,cardiovascular system,body weight,"Functional movement exercise engaging multiple muscle groups, popular bodyweight option",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3360-0Yz8WdV.gif
3,Y,1399,bench dip on floor,compound,beginner,upper arms,triceps,body weight,Alternative tricep exercise for limited equipment situations,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1399-9RT8oQW.gif
3,Y,0130,bench hip extension,isolation,beginner,upper legs,glutes,body weight,Effective glute isolation exercise using minimal equipment,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0130-u27Kcdz.gif
3,Y,3019,bench pull-ups,compound,intermediate,back,lats,body weight,Pull-up variation for those unable to do full pull-ups,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3019-mExgrF9.gif
3,Y,0139,biceps narrow pull-ups,compound,intermediate,upper arms,biceps,body weight,"Pull-up variation emphasizing biceps, useful for upper body development",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0139-50BETrz.gif
3,Y,0137,body-up,compound,beginner,upper arms,triceps,body weight,"Bodyweight tricep exercise similar to dips, accessible alternative",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0137-U6G2gk9.gif
3,Y,3168,bodyweight squatting row,compound,intermediate,back,upper back,body weight,Useful bodyweight back exercise for home training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3168-3xK09Sk.gif
3,Y,3158,bodyweight standing close-grip row,compound,intermediate,back,upper back,body weight,Useful bodyweight back exercise with close grip variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3158-tig3PXb.gif
3,Y,3162,bodyweight standing one arm row,compound,intermediate,back,upper back,body weight,Good unilateral bodyweight back exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3162-xbkPfaw.gif
3,Y,0138,bottoms-up,isolation,intermediate,waist,abs,body weight,Effective lower ab exercise for intermediate trainees,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0138-CI6baTY.gif
3,Y,0870,butt-ups,isolation,intermediate,waist,abs,body weight,Effective ab exercise targeting lower abs,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0870-qcNN2FN.gif
3,Y,0148,cable alternate shoulder press,compound,intermediate,shoulders,delts,cable,Useful unilateral shoulder exercise with cable,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0148-KHPZL0b.gif
3,Y,0149,cable alternate triceps extension,isolation,intermediate,upper arms,triceps,cable,Good unilateral tricep exercise variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0149-Gchi5Tr.gif
3,Y,0151,cable bench press,compound,intermediate,chest,pectorals,cable,Useful chest exercise with cable resistance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0151-7xI5MXA.gif
3,Y,1630,cable close grip curl,isolation,beginner,upper arms,biceps,cable,Good bicep exercise with close grip variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1630-BCGQ6J5.gif
3,Y,1631,cable concentration curl,isolation,intermediate,upper arms,biceps,cable,Good bicep isolation with constant tension from cable,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1631-NvfE43H.gif
3,Y,0152,cable concentration extension (on knee),isolation,intermediate,upper arms,triceps,cable,Effective tricep isolation exercise with stable position,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0152-Db7eEgw.gif
3,Y,0157,cable deadlift,compound,intermediate,upper legs,glutes,cable,Cable variation of fundamental deadlift movement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0157-eGDudUV.gif
3,Y,0158,cable decline fly,isolation,intermediate,chest,pectorals,cable,Good lower chest isolation with cables,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0158-7saC5zz.gif
3,Y,0159,cable decline seated wide-grip row,compound,intermediate,back,upper back,cable,Useful back exercise targeting upper back muscles,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0159-kesXOpB.gif
3,Y,0160,cable floor seated wide-grip row,compound,beginner,back,upper back,cable,Accessible seated row variation for back development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0160-veXwo0D.gif
3,Y,0162,cable front raise,isolation,beginner,shoulders,delts,cable,Basic front deltoid isolation exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0162-u2X71Np.gif
3,Y,0167,cable high row (kneeling),compound,intermediate,back,upper back,cable,Good upper back exercise from kneeling position,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0167-ZSJNetl.gif
3,Y,0169,cable incline bench press,compound,intermediate,chest,pectorals,cable,Cable variation of incline bench press,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0169-Vh0GsK4.gif
3,Y,1318,cable incline bench row,compound,intermediate,back,upper back,cable,Incline row variation for upper back development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1318-yaMIo4D.gif
3,Y,0171,cable incline fly,isolation,intermediate,chest,pectorals,cable,Good upper chest isolation with cables,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0171-tBWXbIT.gif
3,Y,0172,cable incline pushdown,compound,intermediate,back,lats,cable,Useful lat pulldown variation with incline angle,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0172-1PK5Uo3.gif
3,Y,0860,cable kickback,isolation,intermediate,upper arms,triceps,cable,Effective tricep isolation exercise commonly used,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0860-HEJ6DIX.gif
3,Y,0175,cable kneeling crunch,isolation,beginner,waist,abs,cable,Good cable ab exercise variation for core development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0175-WW95auq.gif
3,Y,3697,cable kneeling rear delt row (with rope) (male),compound,intermediate,shoulders,delts,cable,Effective rear delt exercise targeting posterior chain,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3697-G61cXLk.gif
3,Y,0176,cable kneeling triceps extension,isolation,intermediate,upper arms,triceps,cable,Standard cable tricep exercise for muscle development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0176-KWdF2JI.gif
3,Y,0177,cable lateral pulldown (with rope attachment),compound,intermediate,back,lats,cable,Rope attachment provides different grip angle for lats,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0177-CuaWCmC.gif
3,Y,2616,cable lateral pulldown with v-bar,compound,intermediate,back,lats,cable,V-bar variation offers neutral grip for lat development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2616-4c9BhzB.gif
3,Y,0179,cable low fly,isolation,intermediate,chest,pectorals,cable,Cable fly variation targeting lower chest fibers,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0179-FVmZVhk.gif
3,Y,1634,cable lying bicep curl,isolation,intermediate,upper arms,biceps,cable,Cable variation provides constant tension for biceps,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1634-otqIxU4.gif
3,Y,0185,cable lying fly,isolation,intermediate,chest,pectorals,cable,Cable fly variation for chest isolation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0185-lJJ7Yq8.gif
3,Y,0188,cable middle fly,isolation,intermediate,chest,pectorals,cable,Mid-range cable fly for overall chest development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0188-xLYSdtg.gif
3,Y,0189,cable one arm bent over row,compound,intermediate,back,upper back,cable,Unilateral rowing exercise for back muscle balance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0189-EIsE3u8.gif
3,Y,0190,cable one arm curl,isolation,beginner,upper arms,biceps,cable,Simple unilateral bicep exercise for muscle balance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0190-YTur5nR.gif
3,Y,1265,cable one arm incline press,compound,intermediate,chest,pectorals,cable,Unilateral incline press for chest development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1265-GKEH6jj.gif
3,Y,1633,cable one arm preacher curl,isolation,intermediate,upper arms,biceps,cable,Good preacher curl variation for bicep isolation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1633-eHBlPsa.gif
3,Y,3563,cable one arm pulldown,compound,intermediate,back,lats,cable,Unilateral lat pulldown helps address imbalances,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3563-U5INZY6.gif
3,Y,0196,cable pull through (with rope),compound,intermediate,upper legs,glutes,cable,Good glute and hamstring exercise for posterior chain,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0196-OM46QHm.gif
3,Y,0202,cable rear delt row (stirrups),isolation,intermediate,shoulders,delts,cable,Rear delt isolation is important for shoulder health,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0202-yUdIGNs.gif
3,Y,0203,cable rear delt row (with rope),isolation,intermediate,shoulders,delts,cable,Rope variation for rear delts provides good muscle activation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0203-wqNPGCg.gif
3,Y,0205,cable rear pulldown,compound,intermediate,back,lats,cable,Rear pulldown targets lats with different angle,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0205-SpsOSXk.gif
3,Y,0206,cable reverse curl,isolation,intermediate,upper arms,biceps,cable,Good bicep variation for intermediate lifters targeting different grip,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0206-eOG0r6v.gif
3,Y,0207,cable reverse-grip pushdown,isolation,intermediate,upper arms,triceps,cable,Useful tricep variation targeting different muscle fibers,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0207-VjYliFZ.gif
3,Y,0208,cable reverse-grip straight back seated high row,compound,intermediate,back,upper back,cable,Effective seated row variation for upper back development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0208-PNtsX17.gif
3,Y,1724,cable rope high pulley overhead tricep extension,isolation,intermediate,upper arms,triceps,cable,Effective overhead tricep extension for long head development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1724-NN8nSNT.gif
3,Y,2144,cable seated chest press,compound,beginner,chest,pectorals,cable,Good chest press alternative for machine-based training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2144-nIR4Rwl.gif
3,Y,0212,cable seated crunch,isolation,beginner,waist,abs,cable,Effective cable crunch variation for ab development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0212-8xUv4J7.gif
3,Y,1641,cable seated curl,isolation,beginner,upper arms,biceps,cable,"Basic seated cable curl, good bicep isolation exercise",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1641-8oYqOt9.gif
3,Y,0215,cable seated rear lateral raise,isolation,intermediate,shoulders,delts,cable,Effective rear deltoid isolation for balanced shoulder development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0215-x825CZm.gif
3,Y,2399,cable seated twist,isolation,intermediate,waist,abs,cable,Good core rotation exercise for intermediate trainees,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2399-UEjSrKI.gif
3,Y,0218,cable seated wide-grip row,compound,beginner,back,upper back,cable,Useful rowing variation targeting upper back effectively,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0218-qcY50ZD.gif
3,Y,0219,cable shoulder press,compound,intermediate,shoulders,delts,cable,Solid shoulder press variation with cable resistance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0219-PzQanLE.gif
3,Y,0220,cable shrug,isolation,beginner,back,traps,cable,Effective trap isolation exercise for upper back development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0220-Eg98Ft9.gif
3,Y,0222,cable side bend,isolation,beginner,waist,abs,cable,Good oblique targeting exercise for core training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0222-wPypxFY.gif
